-0.3 0.5 0
0.5263362025357401 0.8046590396038904 1
0.6464050176477328 0.6324491235959465 2
0.5812482038816933 0.6714308490314902 3
0.7805774510977502 0.8652224706028284 4
0.43691713890993034 0.27521670225964656 5
0.943327016344076 0.6269977098461638 6
0.019938336735664697 0.6000517932819868 7
0.7691253124205703 0.08769161379944279 8
0.2764870642740842 0.3449857966648172 9
0.8272678046212314 0.45797371939104203 10
0.39996103660884863 0.5025035098206693 11
0.7624134264338941 0.8630769541510631 12
0.9161704286505985 0.43236647061181743 13
0.4598311371339623 0.5323291099138667 14
0.9440762815646072 0.34059473764715265 15
0.9590518734938778 0.3204515932332467 16
0.4789952100546283 0.651756969965575 17
0.44450607666386244 0.2610170880089453 18
0.34342520968060053 0.7104706506740653 19
0.25603221878706695 0.3195258452124541 20
0.7504513362139472 0.2595764093689614 21
0.662428254079127 0.14779831057102066 22
0.10782622234819872 0.948238359526439 23
0.11091684937091373 0.982031694515136 24
0.5217628044524113 0.09051378163003931 25
0.45816618963805733 0.5525412317560137 26
0.8715039772685672 0.4182195189127411 27
0.17615678759990216 0.6284630730795301 28
0.22819483272189167 0.18485270398025389 29
0.6806154323736131 0.3943547554710819 30
0.6021711947848686 0.45546795383833805 31
0.7886528294170252 0.5974735532293584 32
0.2922198424069511 0.9797275345477909 33
0.8604924265379817 0.6350206682399979 34
0.021120944311856626 0.17934506120810534 35
0.14770809545306363 0.38720335812608553 36
0.004950029613358331 0.03357507072571564 37
0.3851008375388635 0.24329899421385526 38
0.6637887175757866 0.6822011014093871 39
0.5658531952502055 0.07506178089693394 40
0.19179878686431473 0.791194761646284 41
0.033697925116337735 0.0916570067681749 42
0.7048858346335035 0.6559492606533004 43
0.43326302927678917 0.49472546628446434 44
0.5732778591213618 0.5045431775167456 45
0.16183126278267812 0.15883835336380003 46
0.4376684822158491 0.5787013979618792 47
0.43245792720815934 0.41860730797082524 48
0.681728612599906 0.8904921573015243 49
0.35559679121573007 0.35188522393871047 50
0.9890839449853519 0.9282131354594363 51
0.8075797223181352 0.07827970256549743 52
0.9029651467059622 0.1923641287716621 53
0.5254281097150398 0.9361130269027897 54
0.920484264329378 0.7995860185294774 55
0.520644914166841 0.8621102666975218 56
0.9434592914378381 0.7793720878255195 57
0.2559739716756797 0.9494072421099348 58
0.7362043794832154 0.8030884350220984 59
0.8503381049407986 0.854960538587943 60
0.14458034277732335 0.003747647597268311 61
0.32427665542400486 0.9850884712807647 62
0.8160400305112546 0.27256758431018613 63
0.7716585972323045 0.1674445210767238 64
0.40917752749530056 0.11158471236529821 65
0.38515333937039464 0.7030320195218892 66
0.21103357034732706 0.8101946079406945 67
0.5882118217729292 0.2850243395661195 68
0.7106167695002114 0.3929892820394121 69
0.23922497388091268 0.3917730850871839 70
0.7364378341510737 0.9811582028657668 71
0.9487777834185047 0.2856925234676634 72
0.1566325892812389 0.21891999428061615 73
0.5243828790327576 0.8122775813511293 74
0.9120744592389699 0.46807458829396964 75
0.008110678560655948 0.00449410340918055 76
0.7294512938322055 0.37824046192030314 77
0.5902985772275106 0.8084906212784024 78
0.013400161861585103 0.30372877082795946 79
0.6318815729251426 0.20082279569893247 80
0.8027949964330537 0.024489343888948967 81
0.021868172769932914 0.03588100564661678 82
0.1504788970624319 0.22905172977505917 83
0.6071859057290866 0.36366130716029665 84
0.24008709294258335 0.13253734781360094 85
0.33977466511044263 0.719299776586788 86
0.031128230415601088 0.11235284461935813 87
0.16754401884635184 0.48858391508533905 88
0.9563922338556331 0.9727760808800415 89
0.727632193046976 0.16477014351326946 90
0.9267450924237082 0.14700011234075383 91
0.3365243212434945 0.7007976842181647 92
0.7459276230592774 0.6067232157658204 93
0.6382296866091777 0.7006843349779827 94
0.42355508982008794 0.524131279638699 95
0.428872515509615 0.46154883805052116 96
0.621979932955609 0.4421854009682089 97
0.4134614599679748 0.41042411668271894 98
1.3 0.5 99
