0	10.041257
0	8.500363
0	7.62295
0	12.624182
0	8.455336
0	7.941721
0	8.198927
0	8.414981
0	12.791586
0	8.70446
0	14.285426
0	7.795483
0	8.834888
0	9.724949
0	8.243447
0	11.989495
0	9.619983
0	8.454459
0	8.052004
0	8.724644
1	9.962978
1	8.328397
1	7.526441
1	12.542941
1	8.3759
1	7.870073
1	8.099705
1	8.387375
1	12.675864
1	8.612574
1	13.985347
1	7.715495
1	8.617914
1	9.618904
1	8.185424
1	11.940081
1	9.56024
1	8.390502
1	8.131332
1	8.657359
2	9.805658
2	8.228911
2	7.522922
2	12.39499
2	8.260831
2	7.809178
2	8.118837
2	8.222787
2	12.521238
2	8.563695
2	13.929819
2	7.65294
2	8.557771
2	9.579022
2	8.102048
2	11.836058
2	9.491586
2	8.380842
2	8.191332
2	8.560064
3	9.760924
3	7.428736
3	7.401812
3	12.324328
3	8.196039
3	7.769012
3	8.016165
3	8.233147
3	12.474427
3	8.4717
3	13.785286
3	7.58078
3	8.458074
3	9.500323
3	8.006012
3	11.733081
3	9.426514
3	8.257602
3	7.885736
3	8.44719
4	9.744798
4	7.323812
4	7.350521
4	12.290047
4	8.178437
4	7.698019
4	7.954088
4	8.144978
4	12.39032
4	8.409388
4	13.712019
4	7.522634
4	8.442876
4	9.392333
4	7.937669
4	11.755938
4	9.348911
4	8.191374
4	7.832962
4	8.37686
5	9.614558
5	7.271902
5	7.306826
5	12.132534
5	8.094515
5	7.648803
5	7.953378
5	8.065985
5	12.256427
5	8.358278
5	13.61088
5	7.458059
5	8.393567
5	9.337433
5	7.860684
5	11.559514
5	9.326642
5	8.126508
5	7.834916
5	8.380509
6	9.559481
6	7.217981
6	7.248895
6	12.076768
6	8.021998
6	7.592469
6	7.842602
6	7.995135
6	12.162929
6	8.288369
6	13.516281
6	6.655103
6	7.506462
6	9.306738
6	7.818885
6	11.455761
6	9.219621
6	8.096885
6	7.71192
6	8.27481
7	9.467163
7	7.181677
7	7.209919
7	11.999081
7	7.992393
7	7.559211
7	7.836531
7	7.937029
7	12.122519
7	8.227717
7	13.406819
7	6.653734
7	7.46032
7	9.197153
7	7.764452
7	11.372542
7	9.190441
7	8.054639
7	7.72432
7	8.302604
8	9.41207
8	7.157151
8	7.152264
8	11.912305
8	7.197945
8	7.481932
8	7.744014
8	7.845211
8	12.023065
8	8.150246
8	13.35348
8	6.751228
8	7.455923
8	9.330876
8	7.73433
8	11.374109
8	9.075449
8	7.966931
8	7.620769
8	8.187313
9	9.346353
9	7.091378
9	7.070589
9	11.847637
9	7.115791
9	7.455059
9	7.720083
9	7.836388
9	11.936327
9	8.126091
9	13.25963
9	6.515921
9	7.373549
9	9.544551
9	7.733624
9	11.212614
9	9.015287
9	7.918747
9	7.549442
9	8.110257
10	9.310404
10	7.080128
10	7.035231
10	11.79499
10	7.057617
10	7.9933
10	7.660552
10	7.737129
10	11.858064
10	8.049646
10	13.115802
10	6.461871
10	7.311904
10	9.005766
10	7.64588
10	11.124685
10	8.96667
10	7.854341
10	7.510103
10	8.047786
11	9.147684
11	7.188145
11	6.996704
11	11.680375
11	7.048592
11	7.318463
11	7.596814
11	6.983262
11	11.75595
11	7.970127
11	13.068782
11	6.394582
11	7.253867
11	8.912319
11	7.565716
11	11.028523
11	8.889458
11	7.863446
11	7.499994
11	7.987721
12	9.076454
12	7.293328
12	6.947094
12	11.66398
12	7.006582
12	7.261258
12	7.574193
12	6.955435
12	11.725292
12	7.902477
12	12.926449
12	6.354866
12	7.210656
12	8.855826
12	7.513382
12	10.986323
12	8.785659
12	7.72462
12	7.421073
12	7.914966
13	9.01361
13	6.861751
13	6.908534
13	11.610312
13	6.929856
13	7.189362
13	7.474854
13	6.883091
13	11.633027
13	7.85014
13	12.814663
13	6.364152
13	7.167042
13	8.785665
13	7.458627
13	11.041115
13	8.718897
13	7.727561
13	7.343787
13	7.906555
14	8.989266
14	6.840629
14	6.83128
14	11.469049
14	6.853213
14	7.156792
14	7.426988
14	6.835972
14	11.512009
14	7.785312
14	12.727449
14	6.294139
14	7.09931
14	8.714825
14	7.406263
14	10.804688
14	8.768004
14	7.643848
14	7.30189
14	7.787941
15	8.898558
15	6.771698
15	6.788249
15	10.69146
15	6.8188
15	7.116417
15	6.325125
15	6.797914
15	8.712348
15	7.739301
15	12.609611
15	6.234908
15	7.04874
15	8.660319
15	7.345945
15	10.741626
15	8.616024
15	7.58209
15	7.246674
15	7.752665
16	8.8379
16	5.925881
16	6.753865
16	10.591658
16	6.793794
16	7.087641
16	6.271445
16	6.774256
16	8.650016
16	7.100148
16	12.620835
16	6.200878
16	6.988565
16	8.616984
16	7.265133
16	9.805481
16	8.569427
16	7.561747
16	7.217302
16	7.692473
17	8.750056
17	5.838075
17	6.671775
17	10.57746
17	6.728169
17	7.022111
17	6.221783
17	6.695168
17	8.602983
17	6.991877
17	12.382942
17	6.351804
17	6.967238
17	8.52597
17	7.251057
17	9.714302
17	8.527917
17	7.469165
17	7.105912
17	7.603427
18	8.71824
18	5.785161
18	6.6161
18	10.498462
18	6.695503
18	6.946886
18	6.182182
18	6.657517
18	8.5306
18	6.860294
18	12.291913
18	6.091489
18	6.90531
18	8.508772
18	6.521846
18	9.697176
18	8.400651
18	7.435743
18	7.10776
18	7.539469
19	8.616301
19	5.741753
19	6.592609
19	10.378132
19	6.628821
19	6.884479
19	6.173372
19	6.626573
19	8.471646
19	6.800085
19	12.197794
19	6.054477
19	6.826877
19	8.66773
19	6.435051
19	9.601967
19	8.369048
19	6.530311
19	7.04732
19	7.498339
