0 10.041257
1 9.962978
2 9.805658000000001
3 9.760924000000003
4 9.744798000000003
5 9.614557999999995
6 9.559480999999998
7 9.467163
8 9.41207
9 9.346352999999993
10 9.310403999999991
11 9.147683999999998
12 9.076453999999998
13 9.01361
14 8.989266000000015
15 8.898558000000008
16 8.83789999999999
17 8.750056
18 8.71823999999998
19 8.616300999999993
0 8.500363
1 8.328397
2 8.228911
3 7.428735999999997
4 7.323812000000004
5 7.271901999999997
6 7.217981000000002
7 7.181676999999993
8 7.157150999999999
9 7.091377999999992
10 7.080128000000002
11 7.188144999999992
12 7.293327999999988
13 6.861750999999998
14 6.840629000000007
15 6.771698000000001
16 5.925881000000004
17 5.8380750000000035
18 5.785160999999988
19 5.741753000000017
0 7.62295
1 7.526441000000001
2 7.522921999999998
3 7.401812
4 7.3505210000000005
5 7.306826000000001
6 7.248894999999997
7 7.209918999999999
8 7.152264000000002
9 7.070588999999998
10 7.035230999999996
11 6.996703999999994
12 6.947093999999993
13 6.908534000000003
14 6.831280000000007
15 6.788248999999993
16 6.753865000000005
17 6.671774999999997
18 6.616100000000017
19 6.59260900000001
0 12.624182
1 12.542940999999999
2 12.39499
3 12.324328000000001
4 12.290046999999994
5 12.132534
6 12.076768000000001
7 11.999081000000004
8 11.91230499999999
9 11.847636999999992
10 11.794989999999984
11 11.680374999999998
12 11.66398000000001
13 11.610311999999993
14 11.469049000000012
15 10.691460000000006
16 10.591657999999995
17 10.577459999999974
18 10.49846199999999
19 10.378132000000022
0 8.455336
1 8.3759
2 8.260831
3 8.196039000000003
4 8.178436999999995
5 8.094514999999994
6 8.021998000000004
7 7.992392999999993
8 7.19794499999999
9 7.1157910000000015
10 7.057617000000008
11 7.048591999999999
12 7.0065819999999945
13 6.929856000000001
14 6.853212999999997
15 6.81880000000001
16 6.793793999999991
17 6.728169000000008
18 6.695503000000002
19 6.628820999999988
0 7.941720999999999
1 7.870073000000001
2 7.809178000000001
3 7.769012
4 7.698018999999999
5 7.648803000000001
6 7.592469000000001
7 7.559210999999998
8 7.4819320000000005
9 7.455059000000006
10 7.993300000000005
11 7.318463000000008
12 7.261257999999998
13 7.189362000000003
14 7.15679200000001
15 7.116416999999998
16 7.087641000000005
17 7.022110999999995
18 6.946886000000006
19 6.884478999999999
0 8.198927
1 8.099704999999998
2 8.118837
3 8.016164999999997
4 7.954087999999999
5 7.953378000000001
6 7.842601999999999
7 7.836531000000001
8 7.744014000000007
9 7.720082999999988
10 7.660551999999996
11 7.596814000000009
12 7.574192999999994
13 7.4748539999999934
14 7.426987999999994
15 6.325125
16 6.271444999999986
17 6.221783000000016
18 6.182182000000012
19 6.1733720000000005
0 8.414981000000001
1 8.387375000000002
2 8.222786999999997
3 8.233147000000002
4 8.144978000000002
5 8.065985000000005
6 7.995134999999998
7 7.9370289999999954
8 7.845211000000006
9 7.8363879999999995
10 7.737128999999996
11 6.983261999999996
12 6.955434999999994
13 6.883091000000007
14 6.835971999999998
15 6.797914000000006
16 6.774256000000008
17 6.695167999999995
18 6.657517000000013
19 6.626573000000008
0 12.791585999999999
1 12.675864
2 12.521238
3 12.474426999999999
4 12.390320000000003
5 12.256427000000002
6 12.162928999999991
7 12.122518999999997
8 12.023065000000003
9 11.936326999999991
10 11.858063999999999
11 11.755950000000013
12 11.725291999999996
13 11.633026999999998
14 11.512009000000006
15 8.712347999999992
16 8.650015999999994
17 8.602982999999995
18 8.530599999999993
19 8.471645999999993
0 8.704460000000001
1 8.612573999999999
2 8.563695
3 8.471699999999998
4 8.409388
5 8.358277999999999
6 8.288369000000003
7 8.227716999999998
8 8.150245999999996
9 8.126090999999988
10 8.049645999999996
11 7.970127000000005
12 7.902477000000005
13 7.850139999999996
14 7.785312000000005
15 7.7393009999999975
16 7.10014799999999
17 6.991876999999988
18 6.86029400000001
19 6.800084999999996
0 14.285426000000001
1 13.985346999999999
2 13.929818999999998
3 13.785286
4 13.71201899999999
5 13.610879999999995
6 13.516280999999992
7 13.406819000000013
8 13.353480000000005
9 13.259630000000016
10 13.115802000000002
11 13.068781999999999
12 12.926448999999991
13 12.814662999999996
14 12.727449000000007
15 12.609611000000001
16 12.620835
17 12.382942000000014
18 12.291912999999994
19 12.197794000000016
0 7.795483000000001
1 7.715495000000001
2 7.652939999999999
3 7.580780000000001
4 7.5226339999999965
5 7.458058999999999
6 6.655102999999997
7 6.653734
8 6.751227999999998
9 6.515921000000006
10 6.461871000000002
11 6.394582
12 6.354866000000001
13 6.364152000000004
14 6.294139000000001
15 6.23490799999999
16 6.200878000000003
17 6.351804000000001
18 6.0914889999999815
19 6.05447700000002
0 8.834888
1 8.617913999999999
2 8.557770999999999
3 8.458074
4 8.442875999999998
5 8.393567000000004
6 7.506461999999999
7 7.460320000000003
8 7.4559229999999985
9 7.373548999999997
10 7.311903999999998
11 7.253867
12 7.210656
13 7.167042000000009
14 7.099310000000003
15 7.048740000000009
16 6.988564999999994
17 6.9672379999999805
18 6.905310000000014
19 6.826876999999996
0 9.724949
1 9.618903999999999
2 9.579022000000002
3 9.500323000000002
4 9.392333
5 9.337432999999997
6 9.306738000000003
7 9.197153
8 9.33087599999999
9 9.544550999999998
10 9.005765999999994
11 8.912318999999997
12 8.855826000000008
13 8.785664999999995
14 8.714825000000019
15 8.660318999999987
16 8.616984000000002
17 8.525970000000001
18 8.508771999999993
19 8.667730000000006
0 8.243447
1 8.185424000000001
2 8.102048
3 8.006011999999998
4 7.937669
5 7.860683999999999
6 7.818885000000002
7 7.764451999999999
8 7.73433
9 7.733623999999992
10 7.645880000000005
11 7.565716000000009
12 7.513382000000007
13 7.458626999999993
14 7.406262999999996
15 7.345945
16 7.265132999999992
17 7.2510569999999746
18 6.521845999999982
19 6.435050999999987
0 11.989495
1 11.940081000000001
2 11.836057999999998
3 11.733081000000006
4 11.755937999999993
5 11.559514
6 11.455760999999995
7 11.372541999999996
8 11.37410899999999
9 11.212614000000002
10 11.124685
11 11.028523000000007
12 10.986322999999999
13 11.041115000000019
14 10.804687999999999
15 10.741625999999997
16 9.805481000000015
17 9.714302000000004
18 9.697176000000013
19 9.601967000000002
0 9.619983
1 9.560239999999999
2 9.491585999999998
3 9.426514000000001
4 9.348911000000001
5 9.326642
6 9.219621000000004
7 9.190441000000007
8 9.075449000000006
9 9.015287
10 8.966669999999993
11 8.88945799999999
12 8.785658999999995
13 8.718897000000013
14 8.76800399999999
15 8.616023999999982
16 8.56942699999999
17 8.527917000000002
18 8.40065100000001
19 8.369047999999992
0 8.454459
1 8.390502000000001
2 8.380841999999998
3 8.257602000000002
4 8.191374000000003
5 8.126508000000001
6 8.096885
7 8.054638999999995
8 7.966931000000002
9 7.91874700000001
10 7.854341000000005
11 7.86344600000001
