0.6983614011780135 0.8874626867548945 2.1039128282342934
0.7244914866839369 0.01054580922524484 2.8601100961394477
0.45018373670463274 0.12433671768368604 2.942538623642781
0.577290590259141 0.052487727312383825 2.450715682683131
0.19378825446010495 0.8376475711728925 1.2527682291159103
0.404289989068798 0.23404155793756531 8.021292275507474
0.529820038049795 0.7367512317640987 1.6242529326654842
0.6090571677797837 0.1589947857994879 8.99387530185116
0.07051727353377646 0.8569155396297294 9.191149790531032
0.014467187397842807 0.9562194133399694 4.140958878246734
